source,brand,campaign,influencer_id,user_id,product,date,orders,revenue
Instagram,MuscleBlaze,New Year Fit,56,c9d5901f-b3ba-4736-a3d3-245b02eb3fb9,Gainers,2025-05-09,4,138.55
YouTube,Gritzo,Summer Shred,4,5bec048a-76a2-4fdd-abb6-d6056ab94929,Creatine,2025-05-22,2,289.97
YouTube,MuscleBlaze,Healthy Start,12,4c030d7e-30cb-4211-bf57-a9c2dde92e60,Gainers,2024-10-25,2,104.69
Twitter,MuscleBlaze,New Year Fit,38,0886f5a0-96f2-4975-8100-ad56396ffa60,Gainers,2024-12-05,3,114.31
YouTube,Gritzo,Winter Bulk,93,29d657be-6f6e-4c2f-9dd7-5e2c454bc012,Vitamins,2025-03-15,0,0.0
YouTube,HKVitals,Winter Bulk,49,1636647a-c117-4fb6-8421-47fad1f8545a,Vitamins,2024-10-16,2,129.46
YouTube,MuscleBlaze,Healthy Start,39,92767d66-cfdd-40b3-8615-6ce4332d7782,Gainers,2025-05-03,3,258.03
Instagram,HKVitals,Winter Bulk,9,cc2b2c02-4a27-4338-a7e2-937c8725c9d5,Gainers,2025-01-06,2,59.07
Twitter,MuscleBlaze,Healthy Start,54,e46fecf6-5f84-47bd-8376-15490164c16c,Gainers,2024-12-22,3,366.17
Twitter,Gritzo,Healthy Start,47,de1b8106-3da7-486a-85ed-a96d1e9affff,Vitamins,2024-07-24,2,148.93
YouTube,HKVitals,New Year Fit,81,57797cf5-5461-48c9-b186-661c163ecb8b,Vitamins,2024-09-02,1,117.77
Twitter,MuscleBlaze,Winter Bulk,14,ae1c1d31-19e7-4fbe-adbc-ef65bf7a6461,Creatine,2025-07-01,2,298.89
Instagram,HKVitals,Healthy Start,51,97665da4-1d28-433f-9f82-f9a260fdde46,Gainers,2025-03-31,3,139.65
Instagram,Gritzo,Healthy Start,57,07ef0e6a-c759-4e1e-af86-69be85842726,Gainers,2025-03-28,1,20.03
Twitter,HKVitals,Winter Bulk,77,a8c47474-c12e-4817-a514-3b8f465f9f9c,Creatine,2025-07-10,3,106.94
YouTube,HKVitals,Winter Bulk,78,0f310526-4a75-4622-b260-34ebe8cc2cd3,Gainers,2024-12-25,0,0.0
YouTube,HKVitals,New Year Fit,23,560cf4f0-d281-4098-a4b5-a0ad2d865201,Creatine,2025-05-18,2,173.22
YouTube,HKVitals,New Year Fit,95,8b588b0a-8ec3-4b64-9711-0e2aa10bfc10,Vitamins,2025-02-23,1,100.77
YouTube,HKVitals,Healthy Start,49,de7936cb-c7d1-4b6f-9ed9-4d56a68f8661,Gainers,2025-04-21,1,24.63
Instagram,Gritzo,Winter Bulk,15,779f46f7-c8ba-4563-9d7f-8ff7bd7469a9,Vitamins,2024-08-24,2,89.37
Twitter,Gritzo,Summer Shred,99,1bab47ad-e149-437a-bd1e-4b4c2a6650f3,Gainers,2025-01-18,0,0.0
Twitter,Gritzo,New Year Fit,27,a8fa4300-cf30-4847-a497-eb25c66bb6c2,Creatine,2025-03-15,2,215.65
Instagram,MuscleBlaze,New Year Fit,9,644ff06d-6c45-47e4-a8ce-b769b2d279f1,Gainers,2025-05-01,3,363.44
Instagram,HKVitals,Healthy Start,82,d4bca371-ecd9-4372-b972-e5c1d64d40a4,Vitamins,2024-10-20,5,449.96
Twitter,HKVitals,Winter Bulk,85,48b0cf9a-a5c1-41c7-93d9-ddf230e9c059,Gainers,2024-12-13,2,223.66
YouTube,Gritzo,New Year Fit,10,6e913a93-5dce-400b-b28d-3b73cf594823,Gainers,2024-10-30,1,72.45
YouTube,HKVitals,New Year Fit,52,7a9bb6a2-4b00-456d-811b-a84a92d375e3,Protein Powder,2024-08-03,2,255.16
Instagram,MuscleBlaze,Summer Shred,90,7d29bef7-ca31-4e69-b9e0-b936c50384be,Protein Powder,2025-01-12,0,0.0
Twitter,Gritzo,Healthy Start,85,28091c29-2aed-478a-9edf-be856deeb62d,Vitamins,2025-06-10,1,28.86
Instagram,HKVitals,Summer Shred,79,bf1fd2ad-cc9f-4fca-9d37-14aa860e7fe5,Gainers,2024-09-24,1,57.88
Instagram,MuscleBlaze,Summer Shred,56,5f73f162-2ea2-487d-b35b-4043c96e586b,Protein Powder,2024-11-14,3,252.25
Twitter,HKVitals,Winter Bulk,34,11dc976b-ac35-4d77-b01b-6b2a1ae32378,Vitamins,2024-10-23,1,143.94
YouTube,Gritzo,New Year Fit,48,ca5202ca-0de1-4679-a142-c033dbfc6536,Gainers,2024-08-30,0,0.0
Twitter,MuscleBlaze,Winter Bulk,76,9b7d875b-3e28-4c05-8f08-69e1d23fa905,Creatine,2024-09-23,1,41.36
Instagram,HKVitals,Summer Shred,62,d92f3865-b530-4d36-af9a-bc3aaec3bb6a,Creatine,2024-11-07,1,102.54
YouTube,HKVitals,Summer Shred,11,f2e1cb67-242b-418e-bdeb-2d47b3568b28,Vitamins,2024-11-25,0,0.0
Instagram,MuscleBlaze,Healthy Start,40,29510ac2-74f7-48b8-b97b-b37ec136ba96,Gainers,2024-09-07,3,90.36
Twitter,HKVitals,New Year Fit,67,aa8f06e6-391f-40a1-8e5c-68900c2ab49f,Creatine,2024-12-13,3,393.04
YouTube,HKVitals,New Year Fit,13,ae4630f6-6d46-45f7-b174-c383e2b40810,Gainers,2024-09-17,0,0.0
Instagram,Gritzo,Healthy Start,9,e7fdeb34-2f76-48c1-8642-64a9d2fd2c39,Protein Powder,2024-12-27,5,284.72
Instagram,Gritzo,Summer Shred,15,f16495f2-536f-43ed-953f-001435a40cf2,Creatine,2025-05-08,1,71.13
Twitter,Gritzo,Winter Bulk,14,fcd16e51-c2e8-490c-9b00-f9a302a2aa7a,Vitamins,2024-10-12,1,109.86
YouTube,Gritzo,Winter Bulk,23,931281c7-a335-496a-8b2e-29510a474d6e,Creatine,2025-02-23,1,85.43
YouTube,HKVitals,New Year Fit,55,135f4ec9-4de6-4a94-98c7-01ea9b781856,Vitamins,2024-08-28,3,273.35
YouTube,Gritzo,Winter Bulk,81,0cd879b9-d1c7-42b2-a8a5-8489b8f2607c,Vitamins,2025-04-02,0,0.0
Twitter,MuscleBlaze,New Year Fit,85,3ef9f4a2-9746-42fb-9072-b5741f95278e,Gainers,2024-10-16,1,55.62
YouTube,Gritzo,Winter Bulk,95,98da4dbf-68d4-41ff-ba2b-f3a7b3337e42,Gainers,2025-06-12,3,129.85
YouTube,Gritzo,New Year Fit,55,c99def28-2423-44e2-8474-08645b41f234,Protein Powder,2025-06-13,2,238.51
YouTube,Gritzo,Winter Bulk,28,93d4b12c-5060-41bd-8a43-bb6717c5c990,Creatine,2025-07-02,0,0.0
Instagram,HKVitals,Summer Shred,9,7ad4bc96-062b-48fc-a421-85b01c979671,Vitamins,2025-05-15,2,203.19
Twitter,MuscleBlaze,Winter Bulk,42,202fbc60-2600-4cde-b2a4-58c6343907d3,Gainers,2025-03-30,1,141.95
Twitter,Gritzo,New Year Fit,34,d248df1d-9055-4287-8fc6-9419ad68bead,Creatine,2024-10-14,4,254.09
Instagram,HKVitals,New Year Fit,50,4bcca2af-2cd3-495d-8dd3-7643e05f1a15,Protein Powder,2025-02-21,2,78.61
Twitter,Gritzo,New Year Fit,46,9a32b00f-96b9-4d51-812c-ca13227071e7,Vitamins,2025-04-14,3,136.71
YouTube,Gritzo,Healthy Start,91,99aae40a-7a46-4ac5-8c6e-b1038501ab66,Protein Powder,2024-09-08,1,103.56
Instagram,MuscleBlaze,Healthy Start,18,fc0c62e6-0e53-4674-ba21-880297cf4512,Protein Powder,2025-06-11,3,139.59
Instagram,HKVitals,Summer Shred,40,5f820154-c810-430b-a804-930db12bb2fd,Vitamins,2024-10-20,2,68.56
Twitter,HKVitals,Winter Bulk,89,a02c483d-6f4f-4339-984e-f01f7d2311f6,Gainers,2025-07-07,3,329.12
Twitter,HKVitals,Winter Bulk,77,7ca4da06-501e-465d-95dc-02cc0c23affd,Gainers,2024-11-16,1,99.28
Twitter,Gritzo,New Year Fit,24,43997e6f-6aea-46af-ac88-e103a0fd7490,Vitamins,2025-06-22,1,30.48
Twitter,MuscleBlaze,New Year Fit,22,761b330b-9c44-4c69-8e0a-dd8ccc9e83a7,Creatine,2024-11-13,1,31.67
Twitter,Gritzo,Healthy Start,24,0c9533c5-2cab-45dd-8a88-e904bc707237,Gainers,2024-11-12,1,82.9
Instagram,HKVitals,Healthy Start,7,0d2afc03-edf3-4d33-a674-36407b1975ca,Protein Powder,2025-06-12,0,0.0
Instagram,Gritzo,Winter Bulk,18,bfa55072-a898-4791-aa82-99e7f8ed7872,Gainers,2025-01-16,3,349.21
YouTube,Gritzo,New Year Fit,65,bba5df03-c53d-41f4-86a3-ed0e3c323349,Gainers,2025-04-22,4,166.44
Twitter,HKVitals,New Year Fit,63,9eebde86-4064-455d-add9-32d68016105c,Gainers,2024-10-13,2,237.55
Twitter,MuscleBlaze,Summer Shred,22,3abed5cf-2fa7-484e-ac15-09df531f9e10,Protein Powder,2025-04-07,4,105.8
Twitter,MuscleBlaze,Summer Shred,38,82871846-9b8f-430d-83f0-ddaf47c3a298,Creatine,2024-12-05,1,49.51
YouTube,HKVitals,Healthy Start,69,3b4a770c-1b07-4547-84fd-9c483f8a7d72,Vitamins,2024-08-04,3,435.0
Instagram,Gritzo,New Year Fit,73,ec27067c-204c-4683-bdd9-999dff3196e6,Protein Powder,2024-08-20,2,276.48
Instagram,Gritzo,Healthy Start,15,81fcdc88-ec45-419a-9f63-6043016fd508,Creatine,2025-04-14,3,229.14
Instagram,Gritzo,Summer Shred,97,87d22b63-4780-4952-9d1e-f974c7bcba9f,Gainers,2024-09-24,5,623.31
YouTube,Gritzo,New Year Fit,28,2c8a4de7-8ff1-451c-a41f-6173019d521d,Protein Powder,2024-10-29,2,144.49
Instagram,MuscleBlaze,Winter Bulk,84,e70d4193-46f7-4534-a574-c9103c203bbe,Creatine,2025-06-15,3,307.55
Twitter,MuscleBlaze,Healthy Start,58,f8109425-9fae-45a7-9360-209089dd9c54,Creatine,2024-09-17,2,93.06
Instagram,MuscleBlaze,Summer Shred,57,bcc59ed2-4ea4-4135-bd4e-28cb6c1bba60,Vitamins,2024-08-24,2,96.17
YouTube,MuscleBlaze,Healthy Start,95,2e462150-5b04-49b2-b384-5d247ef3c5ef,Gainers,2024-11-01,4,546.94
Instagram,MuscleBlaze,Winter Bulk,79,c273a45b-c1dd-4d80-9553-9f2146889a4e,Vitamins,2025-03-20,2,156.15
YouTube,Gritzo,Healthy Start,8,dca0eeec-a4b2-4c11-ad86-7d7a5b48a275,Creatine,2024-11-07,0,0.0
YouTube,Gritzo,Winter Bulk,69,3455f47d-7344-4c60-ab4d-12c81f4293e9,Creatine,2025-04-20,0,0.0
Twitter,Gritzo,Healthy Start,38,376f8ef3-4988-4436-9770-cdada73dc7fd,Creatine,2025-06-13,3,274.76
YouTube,HKVitals,Summer Shred,87,0bf5e832-53b2-4b85-be9c-9e6376b914e7,Vitamins,2025-07-01,1,98.03
YouTube,Gritzo,Healthy Start,8,4fd3ba28-ce34-4c53-9a8a-2145ecb97ca6,Vitamins,2025-07-11,4,417.2
Twitter,Gritzo,Winter Bulk,17,1696b725-2f88-49d1-a59c-fbed72573fbd,Vitamins,2025-04-17,0,0.0
Twitter,HKVitals,Winter Bulk,42,194193e3-6d00-4df1-94ca-151f8833332c,Gainers,2024-09-22,0,0.0
Twitter,HKVitals,Healthy Start,19,13b2e5c8-7b7b-4d6b-a45b-6976239f4542,Gainers,2024-10-01,3,393.27
Twitter,HKVitals,Summer Shred,58,d1ed2ef9-24a8-4318-a4cb-49d0f4b1a07a,Protein Powder,2025-07-17,2,241.97
Twitter,HKVitals,Healthy Start,66,2bd63d31-f240-48dc-8ba2-a10c8e33b5da,Creatine,2025-06-29,2,83.03
Twitter,Gritzo,Healthy Start,63,ab44e0f1-8876-4e11-b45f-39521a1188b1,Protein Powder,2025-01-18,3,142.58
YouTube,MuscleBlaze,New Year Fit,12,a884412a-b484-4c65-8e72-067f033940cc,Creatine,2025-04-01,0,0.0
YouTube,HKVitals,New Year Fit,69,badbc045-261c-45f1-bb57-f37325435f85,Vitamins,2025-03-19,4,454.01
YouTube,HKVitals,New Year Fit,28,703ae070-7b1e-4ea5-acc4-0a07b0c78139,Creatine,2025-03-30,2,53.73
Twitter,Gritzo,Healthy Start,37,8f0baa73-9048-4f8b-b6c6-4b7b0c815bb2,Vitamins,2024-11-20,1,59.36
Twitter,MuscleBlaze,Healthy Start,63,8849f62e-1287-46ef-9c83-a742c4cce302,Protein Powder,2024-07-31,3,208.1
YouTube,MuscleBlaze,New Year Fit,13,c645c587-8541-4528-951d-cc249d30ba6e,Protein Powder,2024-11-12,6,640.01
YouTube,MuscleBlaze,New Year Fit,21,3f666430-fc60-4806-a15a-3e330fc1c7e3,Gainers,2025-05-03,3,190.43
YouTube,Gritzo,Winter Bulk,55,9f0c7399-d1ff-40df-8c2b-02b9832921e7,Vitamins,2024-10-28,1,124.67
YouTube,MuscleBlaze,Winter Bulk,39,cad46fc3-8343-4e57-b13b-be1c72c49be3,Creatine,2025-03-29,1,76.71
Instagram,MuscleBlaze,Healthy Start,84,5129db26-2251-4f75-b89e-b5ae614561d4,Creatine,2025-03-02,2,185.12
YouTube,HKVitals,Winter Bulk,48,ef17da14-357c-47a3-83bf-b3d0cb4b14dd,Protein Powder,2025-06-05,4,463.31
YouTube,HKVitals,Healthy Start,81,f82258cd-21c7-4eee-bb98-9bed1e8c94a3,Vitamins,2025-07-21,0,0.0
Instagram,MuscleBlaze,Summer Shred,84,63a94c6a-7a9f-4f97-bd93-74b8633a023e,Protein Powder,2025-06-30,2,183.73
YouTube,MuscleBlaze,New Year Fit,28,0d147ec0-8070-48c2-9470-9fd7cba244ba,Protein Powder,2025-03-17,2,292.84
Twitter,MuscleBlaze,Winter Bulk,76,5c55d03a-78c9-4399-97d7-a985722a79d7,Gainers,2024-11-23,2,165.71
Instagram,HKVitals,Healthy Start,2,9395c1d5-5a63-43a2-879f-b7e4716971fd,Protein Powder,2024-08-13,1,33.8
Twitter,MuscleBlaze,Winter Bulk,89,39f59c6c-432c-4406-8fd1-7ad1cf2f101e,Gainers,2025-05-17,2,171.28
YouTube,Gritzo,New Year Fit,30,76926f9e-a8f0-4909-8c2b-557b9b3719ad,Protein Powder,2025-03-05,1,94.99
Twitter,HKVitals,Summer Shred,14,de40526d-67f2-4de6-8257-24a4109ce13d,Creatine,2024-09-16,0,0.0
YouTube,MuscleBlaze,Winter Bulk,39,fd51fc00-475a-453a-b696-d42b47e52550,Gainers,2025-01-10,0,0.0
YouTube,Gritzo,Winter Bulk,83,21e4cfe9-1234-40e4-8119-b838639177ea,Protein Powder,2025-05-12,0,0.0
Instagram,HKVitals,Summer Shred,73,759e0730-7f47-4137-bdf5-ce683469f4ab,Vitamins,2025-05-28,2,149.65
YouTube,HKVitals,Winter Bulk,45,9e51f732-be0a-4f0b-b80c-a4b84a5ef489,Vitamins,2025-05-22,0,0.0
Instagram,MuscleBlaze,New Year Fit,79,c25796bd-d541-499d-b311-d303a34dfa76,Vitamins,2025-02-03,2,122.04
YouTube,Gritzo,Winter Bulk,13,8ac55a8f-9b33-44d9-bffd-848881011d79,Protein Powder,2024-11-06,0,0.0
YouTube,HKVitals,New Year Fit,94,3d573c00-ae84-4097-b8dd-82ddfff0888a,Creatine,2025-01-28,0,0.0
Instagram,HKVitals,Winter Bulk,41,8567f39f-dd2b-49ba-800e-1221bca33cc7,Vitamins,2024-08-18,5,510.0
YouTube,Gritzo,Summer Shred,83,3c1e50e9-d5d1-4fae-9bd9-b7e9c52507c6,Vitamins,2024-10-29,3,184.04
Twitter,Gritzo,Healthy Start,77,751a8ab6-48ef-4525-b05d-19ed1e0bf419,Protein Powder,2025-07-17,1,83.13
YouTube,Gritzo,Winter Bulk,39,a0ec62ff-3d57-4049-9b09-891eafd3a952,Vitamins,2024-11-07,3,193.88
Instagram,MuscleBlaze,Healthy Start,51,954055e5-e4b3-44aa-b6aa-dfdd7c70a004,Protein Powder,2025-06-05,3,66.25
Twitter,MuscleBlaze,New Year Fit,64,fafbeb57-d1a1-4cf3-9423-bdb4da3ea351,Protein Powder,2025-05-09,3,326.41
Twitter,HKVitals,Summer Shred,64,d0c10d1e-a91f-4404-a9ae-4e56570ad4bd,Protein Powder,2024-10-02,2,191.25
Instagram,Gritzo,Winter Bulk,41,90eeb865-18ea-4eee-badd-1919ba744ca1,Gainers,2025-01-06,5,185.34
Twitter,HKVitals,Healthy Start,54,9db865c4-2bbe-46fc-894c-4dd01ebb8a02,Vitamins,2025-05-26,1,138.15
Twitter,Gritzo,Summer Shred,99,71061c1a-af15-4d00-be60-ff801624962b,Protein Powder,2024-11-06,3,355.02
Instagram,MuscleBlaze,Summer Shred,9,d47facaf-6fde-4368-8fca-138e7e4d07fc,Creatine,2025-02-09,1,100.16
Twitter,Gritzo,Summer Shred,6,de36e366-ecc2-4a1b-aec7-4ca8fb7b7f81,Gainers,2025-05-30,0,0.0
Twitter,Gritzo,New Year Fit,37,5ff990d8-9bce-4488-aa00-408e2270c77f,Gainers,2025-05-19,1,148.01
YouTube,HKVitals,Summer Shred,52,ee54ff65-5763-4d5b-bbe6-0028ac2e82ae,Vitamins,2024-12-09,1,46.46
YouTube,Gritzo,Healthy Start,11,b719ed9e-5400-4d41-bc56-f2dc26c47979,Protein Powder,2024-12-08,3,73.43
Twitter,HKVitals,Winter Bulk,27,1d1512f9-198e-4cdd-8669-75bd7902f78b,Creatine,2024-10-30,3,269.96
Twitter,Gritzo,Summer Shred,76,1b57b1c9-aecd-4c9b-952e-95c7801d9555,Creatine,2025-07-03,3,424.8
Instagram,MuscleBlaze,Winter Bulk,56,35dcb733-f33b-46a1-93d0-eace5309096b,Protein Powder,2024-09-13,5,315.91
YouTube,HKVitals,New Year Fit,12,55507bf0-5f1b-43fd-b922-0336884772ae,Protein Powder,2025-06-12,3,371.22
Instagram,Gritzo,Summer Shred,79,848c5544-c2d4-47d3-ae7b-0383f92fbf87,Creatine,2025-06-16,1,70.34
YouTube,MuscleBlaze,Winter Bulk,95,c212fec1-51f3-4332-9b19-bf6f902d58e9,Protein Powder,2025-05-23,1,147.78
YouTube,MuscleBlaze,Winter Bulk,91,c43ff3c0-d75d-4547-85c3-5bd244d00896,Protein Powder,2025-03-03,5,665.2
Twitter,MuscleBlaze,Healthy Start,64,55df0289-6eab-49cc-86c3-6bae24facd1f,Creatine,2025-01-02,2,124.82
YouTube,Gritzo,Winter Bulk,48,515f4ccf-207a-4dcc-bf9a-fea794fb773c,Creatine,2024-09-25,3,349.52
Twitter,HKVitals,Summer Shred,16,e925a02d-5555-40f6-8dfe-1fa42fe59fa3,Creatine,2025-03-29,1,58.99
Twitter,Gritzo,Summer Shred,35,ce2130b5-94a1-4f3a-81b8-3ad499873f2a,Creatine,2025-06-28,1,66.12
Instagram,HKVitals,Summer Shred,74,20611d35-a0f2-41b6-a2b4-bee1699aab6e,Gainers,2025-05-28,1,95.83
Twitter,HKVitals,Healthy Start,66,a600c0a8-a289-4bed-b15b-857e8afe1d5f,Protein Powder,2025-01-28,1,97.72
Instagram,MuscleBlaze,Winter Bulk,73,2af730c8-6446-4d14-b9a4-5259704d03e2,Creatine,2024-12-04,3,256.81
Twitter,MuscleBlaze,Summer Shred,33,0e214138-ae44-41ae-af4d-5f393e332dc4,Protein Powder,2025-03-07,0,0.0
YouTube,MuscleBlaze,Summer Shred,95,5be22b5d-d011-4b22-ad64-d3bb7d9834a9,Protein Powder,2025-04-06,1,67.87
YouTube,HKVitals,Summer Shred,32,d5f0896e-31bd-4f3d-a551-f4ff4dcfe653,Gainers,2024-07-28,4,382.68
Instagram,MuscleBlaze,Winter Bulk,50,5fdfa6b2-52af-4be2-a42b-44e09f36a4d1,Vitamins,2024-08-07,4,582.69
Instagram,HKVitals,New Year Fit,71,8205a7df-a532-479d-a4b1-8ccb0e71518c,Vitamins,2025-05-07,1,132.18
YouTube,HKVitals,New Year Fit,32,ccd2fe41-2633-42e4-b289-e9893948fc75,Creatine,2024-08-15,1,91.46
YouTube,Gritzo,Healthy Start,10,fc22ccab-241a-4215-9c40-2a5c463d601f,Protein Powder,2024-10-08,2,254.88
YouTube,MuscleBlaze,Summer Shred,87,bd792472-4a33-47d6-8aa7-5afe452f5336,Vitamins,2024-12-11,1,146.34
Twitter,MuscleBlaze,Summer Shred,67,326c3d99-db1b-4944-be80-53896114ff8e,Gainers,2025-01-17,2,263.04
Twitter,HKVitals,Healthy Start,60,43262bdb-0295-4f5b-a140-17b6dcbfc7b9,Creatine,2024-09-09,1,36.78
YouTube,HKVitals,New Year Fit,12,c5369a44-b1b2-4c41-bba0-30176cd061aa,Protein Powder,2025-06-27,2,99.15
Twitter,Gritzo,Healthy Start,26,8581d01e-815e-40c0-b89b-4178d2a47951,Creatine,2025-04-29,1,142.19
YouTube,HKVitals,Winter Bulk,80,a16e8b49-ba2c-4e2a-82cc-15eba4c93dcc,Gainers,2024-11-09,3,407.54
Twitter,Gritzo,New Year Fit,76,972e2f01-7e98-4a29-8ffc-83df4c7952aa,Vitamins,2025-03-08,3,97.71
Twitter,MuscleBlaze,Winter Bulk,70,44751623-8bad-468b-9882-4fc2b554073f,Vitamins,2025-02-22,2,50.23
YouTube,Gritzo,Summer Shred,53,1064f892-7848-43d7-af46-c4039cf70d36,Vitamins,2024-09-25,0,0.0
YouTube,MuscleBlaze,Summer Shred,45,8b02c988-1e9d-446b-a5bb-5914c7e8ce13,Creatine,2025-06-14,0,0.0
YouTube,MuscleBlaze,New Year Fit,98,99f986a0-5761-4f28-927f-c0efdd047ce4,Creatine,2024-08-11,2,243.71
Twitter,HKVitals,Winter Bulk,27,21b52454-a280-47da-9ce0-1681e53aad8e,Gainers,2025-04-16,0,0.0
YouTube,MuscleBlaze,Winter Bulk,8,966a7fef-c85a-4cdf-82d0-22478e30a0bc,Creatine,2025-06-19,3,211.79
Twitter,Gritzo,Winter Bulk,6,c761809a-c3c7-41ad-8b7d-d1c7255ad734,Gainers,2024-12-25,6,473.2
YouTube,Gritzo,New Year Fit,48,a552d711-c627-4e5f-acc7-3630824259de,Protein Powder,2025-01-30,2,190.76
YouTube,MuscleBlaze,Winter Bulk,13,d8ef0516-2fd8-48d5-bb9c-15967240bfa5,Gainers,2025-05-08,1,72.65
Twitter,Gritzo,Summer Shred,76,c62cea1e-810d-4b3d-8fcf-823332a59b88,Gainers,2025-05-15,1,95.21
Twitter,HKVitals,Winter Bulk,17,b6e5006c-eeb5-44bb-8e90-ff47935347d0,Creatine,2025-02-06,0,0.0
Instagram,HKVitals,New Year Fit,41,34b092a1-8bfa-49b5-a28f-c6b3676f32f7,Creatine,2025-02-15,2,122.28
Twitter,MuscleBlaze,Healthy Start,58,ae0b37fc-5dcc-4376-9477-b6f07ba35711,Vitamins,2025-04-02,0,0.0
Twitter,MuscleBlaze,Winter Bulk,26,7dcd3564-38d0-4be4-9795-dff7019e400c,Protein Powder,2025-04-29,5,626.94
Twitter,HKVitals,Winter Bulk,14,c86e4a12-f7ff-4885-b828-01db2fe49cae,Gainers,2024-11-18,1,40.99
Instagram,Gritzo,New Year Fit,41,fd819793-fbd0-44ba-abcf-f71776d4240f,Protein Powder,2025-05-26,2,106.98
Twitter,HKVitals,Winter Bulk,46,8fb5db2b-726a-4736-9066-ae2ab95005a9,Gainers,2024-09-25,4,359.87
Twitter,MuscleBlaze,Healthy Start,60,d048dc48-f931-4cab-8cfe-fd49259019a5,Protein Powder,2024-08-12,2,294.14
YouTube,MuscleBlaze,Healthy Start,21,1a405e1b-d260-4fe1-a72c-bbd7e8c13fff,Protein Powder,2025-02-21,3,272.08
Twitter,Gritzo,Winter Bulk,42,a6f5c213-3dd8-4577-884f-51a63e4786e6,Protein Powder,2024-08-28,4,481.52
YouTube,Gritzo,Healthy Start,32,379c642b-c587-4149-bfd3-76b6c2f24e93,Gainers,2024-08-27,1,65.1
Instagram,MuscleBlaze,Healthy Start,7,b3967072-e732-4d64-b519-4df2f218df3f,Creatine,2024-12-03,3,284.83
YouTube,Gritzo,New Year Fit,4,42b25bd4-f41b-4c0c-bb95-c374dd08a734,Gainers,2025-02-25,2,98.34
Instagram,HKVitals,Winter Bulk,96,31806e3b-d22a-4c11-ba54-c076c7f07cb8,Protein Powder,2025-06-13,1,21.18
Twitter,MuscleBlaze,Winter Bulk,14,b1a0d8f1-30b1-4e82-adae-2e9aaf69ff47,Protein Powder,2024-07-31,4,528.98
YouTube,MuscleBlaze,Winter Bulk,8,092a8176-9236-4fdb-a532-f19793518d6c,Vitamins,2025-04-17,1,132.84
YouTube,Gritzo,Healthy Start,52,939d4633-a722-47ff-95b0-f3d341b9f39c,Protein Powder,2024-10-04,3,238.58
Twitter,MuscleBlaze,Healthy Start,76,5b5a5b7f-5234-451e-a9a9-c1b7a99eea2a,Protein Powder,2024-12-09,2,291.35
Instagram,MuscleBlaze,Winter Bulk,9,57992204-0346-40d6-928c-ee4d9f5ba445,Gainers,2024-07-27,2,272.84
YouTube,MuscleBlaze,Healthy Start,12,1df8ca54-e292-4e5f-bb03-92ed395b5fa4,Protein Powder,2024-10-14,3,328.23
Twitter,Gritzo,Summer Shred,60,fdebdda5-10ff-476f-9caf-1fb263f192f1,Vitamins,2025-06-24,2,52.82
Instagram,MuscleBlaze,New Year Fit,56,6f54f3bf-41fe-472d-bae1-d09f488fc757,Gainers,2025-05-21,2,167.67
YouTube,HKVitals,New Year Fit,49,55f30da6-b734-4495-8720-d49cf416151e,Vitamins,2025-06-10,1,60.23
YouTube,HKVitals,Winter Bulk,28,e9044e5c-7e0e-4b90-9fd3-95a48a66bfc8,Creatine,2025-06-12,3,443.5
Twitter,Gritzo,Winter Bulk,58,6538616c-74b2-4535-ab5b-21baf5f6dcb1,Protein Powder,2024-10-20,2,197.9
YouTube,HKVitals,Winter Bulk,80,d28445f5-7099-4ee4-a21e-057fb0354a10,Creatine,2024-12-05,0,0.0
YouTube,MuscleBlaze,New Year Fit,53,78536543-2ef0-469e-b292-24770dc173de,Protein Powder,2024-08-28,0,0.0
YouTube,HKVitals,New Year Fit,36,2fc37e27-aba5-494e-a414-229da6f63c28,Vitamins,2025-05-08,2,47.89
Twitter,HKVitals,Winter Bulk,26,0da7dc50-b95f-4d20-92cf-73cbdd7fdc78,Protein Powder,2024-07-25,2,74.78
YouTube,Gritzo,Healthy Start,92,bb1063de-9d92-4eea-ba13-842e4acd3b0e,Gainers,2025-06-03,1,45.88
Twitter,HKVitals,Healthy Start,63,107172d1-a54a-4ca6-ab85-a727a28a4f89,Creatine,2024-09-02,2,72.67
Twitter,HKVitals,Winter Bulk,35,3db243e1-5c4f-458b-a96d-15bdf3e8bbd0,Protein Powder,2025-03-01,1,47.76
Twitter,HKVitals,Winter Bulk,77,da01bae1-42e7-4c38-852d-7993f1c2cfb8,Protein Powder,2024-09-18,2,135.34
YouTube,Gritzo,New Year Fit,8,a35e2eac-399d-4f89-b1a6-167dfe0944f6,Creatine,2025-01-21,4,115.38
YouTube,MuscleBlaze,Winter Bulk,30,a2851b72-fdb3-471e-8d22-7f1e5304b795,Protein Powder,2025-02-04,1,85.77
Twitter,Gritzo,Winter Bulk,85,7cd2f584-9b20-43ad-8a44-ac4f8eebe40c,Creatine,2024-08-26,5,139.59
YouTube,Gritzo,Summer Shred,95,e9066360-888a-4307-897f-6489afa3a9d2,Vitamins,2025-02-09,1,73.19
Instagram,MuscleBlaze,Healthy Start,50,7576481c-064f-4206-9741-2e9eab3deb1f,Vitamins,2025-06-22,3,376.53
Instagram,Gritzo,Healthy Start,31,ae556db8-5cbe-4eb9-a2ed-17b944bcaaad,Creatine,2024-09-03,1,114.51
